Id;Country;StartDate;EndDate;Type;Name;Subdivisions
bff5aa15-d762-471c-b98a-f97a88f02fa3;DE;2020-01-01;;Public;DE Neujahr,EN New Year's Day;
acdc4a9a-3ca7-4629-86a2-2fde04e93e8d;DE;2020-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
6f581921-915c-4a9c-8903-5881d76d1927;DE;2020-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
aa7998cb-2c2c-4228-9ea7-74a21a1daaf1;DE;2020-04-10;;Public;DE Karfreitag,EN Good Friday;
da643610-17fb-4447-aeba-c04075cd7c5b;DE;2020-04-12;;Public;DE Ostersonntag,EN Easter Sunday;BB
fbc7ffb8-2750-46b9-96e3-d43f6be86d64;DE;2020-04-13;;Public;DE Ostermontag,EN Easter Monday;
c156ae07-bb1f-444f-a4ea-694bc571e1ef;DE;2020-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
ce9331bc-bb3d-415f-9e15-f2d364ec00f0;DE;2020-05-08;;Public;DE Tag der Befreiung,EN Liberation Day;BE
50d3e2e7-20d9-4852-b072-dd733d4cb18c;DE;2020-05-21;;Public;DE Christi Himmelfahrt,EN Ascension Day;
fed605b2-39ac-46bc-87be-c42410ee2446;DE;2020-05-31;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
30bc6858-7e7d-4a0f-9bc0-de506b7a4397;DE;2020-06-01;;Public;DE Pfingstmontag,EN Pentecost Monday;
4916a671-f043-4d59-a7a7-dee06b3ba356;DE;2020-06-11;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
1ed054a5-9e02-4a5a-8941-43788ceccb63;DE;2020-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
852e6da0-7b71-415b-a36f-a12ec5551f57;DE;2020-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
9ef90361-8436-4e0a-8e28-e6ae55b341b7;DE;2020-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
23c77469-0b90-4edb-9d63-8387b80ebfb5;DE;2020-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
0a3e2f1e-4c60-4543-9c0e-2d75484131f9;DE;2020-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
e6b048ef-dc91-41a9-8162-552ed14b413c;DE;2020-11-18;;Public;DE Buß- und Bettag,EN Repentance Day;SN
b7d3d55f-6974-4778-b9fa-444d5a2d35bd;DE;2020-12-25;;Public;DE 1. Weihnachtsfeiertag,EN Christmas Day;
3a53bd86-6173-4f60-a676-3f693d02275c;DE;2020-12-26;;Public;DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
4acbb5fb-5d3d-450a-8095-8c322e855272;DE;2021-01-01;;Public;DE Neujahr,EN New Year's Day;
949a10c9-6abc-4088-938d-e16a23d4d746;DE;2021-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
5c28ce65-3bab-413b-ae32-2492eafa319a;DE;2021-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
3772289c-28e5-4fc9-bb14-4509a026bcec;DE;2021-04-02;;Public;DE Karfreitag,EN Good Friday;
7a4ca67a-36c1-4893-81db-736458f1bfae;DE;2021-04-04;;Public;DE Ostersonntag,EN Easter Sunday;BB
c3c4e15f-e9f4-4834-b0e5-769f9e663669;DE;2021-04-05;;Public;DE Ostermontag,EN Easter Monday;
0316ac75-d320-4110-985f-ef883416b378;DE;2021-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
f769b001-8d0b-4e41-9a16-fb446a6bcc64;DE;2021-05-13;;Public;DE Christi Himmelfahrt,EN Ascension Day;
319c34c9-5227-48c0-aa55-baff26a602fc;DE;2021-05-23;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
c5495db1-32f7-47f6-8bc6-b2eee461af58;DE;2021-05-24;;Public;DE Pfingstmontag,EN Pentecost Monday;
0bec62b8-79d8-4fb8-b7d6-e495d8bdecd0;DE;2021-06-03;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
e4ab47f2-6630-4728-a65e-2ac590d42491;DE;2021-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
112ce485-d9e7-45f8-a866-dfe172e2e3ba;DE;2021-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
9735e445-143d-4db7-b689-f77b1fb6310e;DE;2021-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
724089ae-7b7c-492c-8099-5097bafea4eb;DE;2021-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
404a7f93-6cf4-475b-afe4-a1b2c6163f00;DE;2021-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
13efc66c-425c-47c9-b147-dcb76c1e1103;DE;2021-11-17;;Public;DE Buß- und Bettag,EN Repentance Day;SN
d7249ebf-1242-4361-be12-fa6570254e41;DE;2021-12-25;;Public;DE 1. Weihnachtsfeiertag,EN Christmas Day;
bf328eb6-60d5-495b-abe9-a000e6118d8a;DE;2021-12-26;;Public;DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
ff3b77a3-8c31-47af-b1c7-f26dd51f3c19;DE;2022-01-01;;Public;DE Neujahr,EN New Year's Day;
3670fbc1-514d-49c8-9b1f-5f43a779c30d;DE;2022-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
31ff9a3c-f004-4b89-be24-5ebe26089c60;DE;2022-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
77bf6fd2-bdd4-423f-ae09-37090e8adcfe;DE;2022-04-15;;Public;DE Karfreitag,EN Good Friday;
71098c0a-04dd-48d9-ac24-5aadbf8a4cd6;DE;2022-04-17;;Public;DE Ostersonntag,EN Easter Sunday;BB
04857023-b572-4ff7-b412-a2a068f3a387;DE;2022-04-18;;Public;DE Ostermontag,EN Easter Monday;
c4f18911-57b7-4854-9ce3-bab66b024c04;DE;2022-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
03364f5d-c1bc-4727-8786-0257f7df8f73;DE;2022-06-05;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
ce336268-1932-498a-b56b-04191abe18fb;DE;2022-06-06;;Public;DE Pfingstmontag,EN Pentecost Monday;
40ace374-45e8-4b9f-aa22-3891eeb5451c;DE;2022-05-26;;Public;DE Christi Himmelfahrt,EN Ascension Day;
fba46f24-170b-4c9a-8d0d-8b0f1c16d510;DE;2022-06-16;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
54dd812d-4b01-4e38-a6de-9fccdb77130e;DE;2022-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
279a6957-3e76-4b00-bdee-340a2f219ac9;DE;2022-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
a537e0cb-c2a1-448a-bee5-49430351f0ad;DE;2022-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
0854bf7a-f2b0-4773-b65f-98744f9b9a10;DE;2022-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
3eab31ad-460c-40b5-99ca-0cfcc627c146;DE;2022-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
2b59f1b4-9e37-406b-99a4-2a96de54e38a;DE;2022-11-16;;Public;DE Buß- und Bettag,EN Repentance Day;SN
943c023f-53e0-4824-b13b-cae6a31fe254;DE;2022-12-25;;Public;DE 1. Weihnachtsfeiertag,EN Christmas Day;
d764e01f-db2f-4f94-8f9d-b85b9157ddf2;DE;2022-12-26;;Public;DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
94498ba1-28e3-4dcd-b28f-d7aaf4cc56d7;DE;2023-01-01;;Public;DE Neujahr,EN New Year's Day;
04f86fc2-424a-46e5-befd-2dce33158470;DE;2023-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
88848d07-197b-4b4f-91f6-3cb24a378384;DE;2023-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
b921a500-5e7e-42b6-9348-885f3157ed4c;DE;2023-04-07;;Public;DE Karfreitag,EN Good Friday;
6ffa6452-099c-494b-a920-aeaa7adc261a;DE;2023-04-09;;Public;DE Ostersonntag,EN Easter Sunday;BB
2cc013e7-7079-4c89-a559-27efca5c7b78;DE;2023-04-10;;Public;DE Ostermontag,EN Easter Monday;
1e25e6a2-85fe-46dd-9fab-9388df4a445c;DE;2023-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
c18498e4-d3a7-4e27-8ea3-18e396c2d785;DE;2023-05-18;;Public;DE Christi Himmelfahrt,EN Ascension Day;
31c384f2-709c-4c55-8af4-f550b8e1006b;DE;2023-05-28;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
9730d923-2686-4d44-8fa5-b4c46a1937f8;DE;2023-05-29;;Public;DE Pfingstmontag,EN Pentecost Monday;
86ee67fc-a51f-4f7b-a0c6-f6e9e11eb0ed;DE;2023-06-08;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
07617cd9-9dcf-459b-b30d-ac612ae42cd9;DE;2023-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
dc8830b1-0d82-45ad-911f-5781056ed994;DE;2023-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
f4f1fe82-cd70-4d33-b456-f78f9b77f064;DE;2023-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
0e16697c-6a3d-43c1-98cc-d322a330d2c0;DE;2023-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
ed4084d4-897c-4c1c-9d11-837874a5122f;DE;2023-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
0044e1dc-f326-48a6-b006-4ab66d13bd04;DE;2023-11-22;;Public;DE Buß- und Bettag,EN Repentance Day;SN
eca484e0-f6a7-4ca4-9891-5def5648c97c;DE;2023-12-25;;Public;DE 1. Weihnachtsfeiertag,EN Christmas Day;
f9e24f26-c4a9-44e7-bda8-3c56fa11eb55;DE;2023-12-26;;Public;DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
58a1da08-fb96-4d9b-8d95-b1e06278c8f3;DE;2024-01-01;;Public;DE Neujahr,EN New Year's Day;
ebf55361-f340-4852-a7fa-547143cf9cf2;DE;2024-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
c628bb86-927f-4086-8beb-061413603d99;DE;2024-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
72299d8e-272c-44b6-8d50-86ff5cb01a9a;DE;2024-03-29;;Public;DE Karfreitag,EN Good Friday;
80e03d79-2d85-4f63-8196-28402341a431;DE;2024-03-31;;Public;DE Ostersonntag,EN Easter Sunday;BB
bd4e0c06-a2c5-4d2a-aa92-1fb7c59025e2;DE;2024-04-01;;Public;DE Ostermontag,EN Easter Monday;
d849751c-921e-4be1-8b30-117a610c126c;DE;2024-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
440aae4c-0d2b-45a4-9480-ae91b106c002;DE;2024-05-09;;Public;DE Christi Himmelfahrt,EN Ascension Day;
989514bb-91bf-40e6-80bc-b14c18f25654;DE;2024-05-19;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
2407e8d2-b6bc-4d5f-b19a-52d4eba5e498;DE;2024-05-20;;Public;DE Pfingstmontag,EN Pentecost Monday;
3931407a-d2f7-4a89-966c-a94781f4a649;DE;2024-05-30;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
a0ce548d-6447-4802-948a-1c4897938626;DE;2024-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
14e793ec-208d-4646-8513-8493c0c70668;DE;2024-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
a2454b44-b3d5-4681-a345-6eae46fb9f4b;DE;2024-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
b08021e1-9df0-46e4-8adc-f8140b8ad1a9;DE;2024-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
5e49e26d-44a2-4751-a394-9b83c5ea47f8;DE;2024-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
38405704-5785-47a4-92b1-1b025a5f7e3c;DE;2024-11-20;;Public;DE Buß- und Bettag,EN Repentance Day;SN
332d7a5e-c693-4d2d-bdf5-957dd4409c91;DE;2024-12-25;;Public;DE 1. Weihnachtsfeiertag,EN Christmas Day;
717b466d-05f3-4810-915b-96625ca2aebf;DE;2024-12-26;;Public;DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
27f0d8cd-76b2-47e7-89ac-a3a9f6a6b1ba;DE;2025-01-01;;Public;DE Neujahr,EN New Year's Day;
1c80b87d-8221-4dc2-9a1a-3b0f57dce9f5;DE;2025-01-06;;Public;DE Heilige Drei Könige,EN Epiphany;BW,BY,ST
4522bbfa-eaee-4efe-b13c-dac7f67bb986;DE;2025-03-08;;Public;DE Internationaler Frauentag,EN International Women's Day;BE
c7aef0d5-f292-4d08-b878-a25a6c05fc12;DE;2025-04-18;;Public;DE Karfreitag,EN Good Friday;
90718fa1-5b71-49dc-90a4-142a8aef72d8;DE;2025-04-20;;Public;DE Ostersonntag,EN Easter Sunday;BB
12776265-e638-4112-a11f-f24bb37d8a3d;DE;2025-04-21;;Public;DE Ostermontag,EN Easter Monday;
5db64014-1aaf-46f0-be83-d8baa826cfef;DE;2025-05-01;;Public;DE Tag der Arbeit,EN Labour Day;
9fbbb949-8b22-4916-a16c-0a799a2dd79f;DE;2025-05-29;;Public;DE Christi Himmelfahrt,EN Ascension Day;
edfb560a-d5c6-493f-b1c1-06f2936347e7;DE;2025-06-08;;Public;DE Pfingstsonntag,EN Pentecost Sunday;BB
b52574c0-0e5d-44ff-ac6b-4e3c6d71f1d7;DE;2025-06-09;;Public;DE Pfingstmontag,EN Pentecost Monday;
2590b1ad-4268-4cac-a11a-5192791d0c0d;DE;2025-06-19;;Public;DE Fronleichnam,EN Corpus Christi;BW,BY,HE,NW,RP,SL
e09a9106-86e9-4eeb-9c84-5d257b4f9488;DE;2025-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day;BY,SL
7d63faa9-5577-4527-a192-edf54e28cd1a;DE;2025-09-20;;Public;DE Weltkindertag,EN World Children's Day;TH
ac964e18-2d34-497a-a9c5-b8ab065b7238;DE;2025-10-03;;Public;DE Tag der Deutschen Einheit,EN Day of German Unity;
2514f889-8ff3-460c-b12c-c886f8b653de;DE;2025-10-31;;Public;DE Reformationstag,EN Reformation Day;BB,HB,HH,MV,NI,SN,ST,SH,TH
0e5ed383-7890-4f12-b041-65a79aedeb5f;DE;2025-11-01;;Public;DE Allerheiligen,EN All Saints' Day;BW,BY,NW,RP,SL
1d68ac36-9690-4b06-b62d-de890d5b50ef;DE;2025-11-19;;Public;DE Buß- und Bettag,EN Repentance Day;SN
